iData,roiFileName,roiHemi,conName,mean_activation
14,preSMA,L,stop_as_right_vs_no_signal_slow,0.998316530585289
15,preSMA,L,stop_as_right_vs_no_signal_slow,1.47055206298828
16,preSMA,L,stop_as_right_vs_no_signal_slow,0.629261354804039
17,preSMA,L,stop_as_right_vs_no_signal_slow,0.977639086544514
18,preSMA,L,stop_as_right_vs_no_signal_slow,0.579694112539291
19,preSMA,L,stop_as_right_vs_no_signal_slow,3.159481549263
20,preSMA,L,stop_as_right_vs_no_signal_slow,1.0268451666832
21,preSMA,L,stop_as_right_vs_no_signal_slow,0.248061940670013
22,preSMA,L,stop_as_right_vs_no_signal_slow,4.03167774677277
23,preSMA,L,stop_as_right_vs_no_signal_slow,-0.157567703127861
24,preSMA,L,stop_as_right_vs_no_signal_slow,1.10000173687935
25,preSMA,L,stop_as_right_vs_no_signal_slow,1.83046843349934
26,preSMA,L,stop_as_right_vs_no_signal_slow,1.46099298238754
27,preSMA,L,stop_as_right_vs_no_signal_slow,1.39850637197495
28,preSMA,L,stop_as_right_vs_no_signal_slow,1.61919781923294
29,preSMA,L,stop_as_right_vs_no_signal_slow,3.02923825263977
30,preSMA,L,stop_as_right_vs_no_signal_slow,2.16649185657501
1,IFG,L,stop_ss_vs_no_signal_slow,1.2004342061969
2,IFG,L,stop_ss_vs_no_signal_slow,1.18701272859023
3,IFG,L,stop_ss_vs_no_signal_slow,3.07345127142393
4,IFG,L,stop_ss_vs_no_signal_slow,-0.816275510077293
5,IFG,L,stop_ss_vs_no_signal_slow,-1.76358577379814
6,IFG,L,stop_ss_vs_no_signal_slow,-1.24381924735812
7,IFG,L,stop_ss_vs_no_signal_slow,-1.38888652422107
8,IFG,L,stop_ss_vs_no_signal_slow,0.774128261523751
9,IFG,L,stop_ss_vs_no_signal_slow,0.594387848001833
10,IFG,L,stop_ss_vs_no_signal_slow,-0.241459242139871
11,IFG,L,stop_ss_vs_no_signal_slow,0.11773199459108
12,IFG,L,stop_ss_vs_no_signal_slow,1.23123130316918
13,IFG,L,stop_ss_vs_no_signal_slow,1.45159435272217
14,IFG,L,stop_ss_vs_no_signal_slow,-0.635108630459469
15,IFG,L,stop_ss_vs_no_signal_slow,0.911468090919348
16,IFG,L,stop_ss_vs_no_signal_slow,-0.432463695223515
17,IFG,L,stop_ss_vs_no_signal_slow,1.93329206567544
18,IFG,L,stop_ss_vs_no_signal_slow,0.997638085713753
19,IFG,L,stop_ss_vs_no_signal_slow,1.50508510206754
20,IFG,L,stop_ss_vs_no_signal_slow,0.55984307710941
21,IFG,L,stop_ss_vs_no_signal_slow,0.998374010507877
22,IFG,L,stop_ss_vs_no_signal_slow,-2.55804302600714
23,IFG,L,stop_ss_vs_no_signal_slow,0.529098136780354
24,IFG,L,stop_ss_vs_no_signal_slow,0.0982121269290264
25,IFG,L,stop_ss_vs_no_signal_slow,-0.0220725964038418
26,IFG,L,stop_ss_vs_no_signal_slow,-0.787117407872127
27,IFG,L,stop_ss_vs_no_signal_slow,1.58038464417824
28,IFG,L,stop_ss_vs_no_signal_slow,-0.0674688472197606
29,IFG,L,stop_ss_vs_no_signal_slow,2.21369329094887
30,IFG,L,stop_ss_vs_no_signal_slow,0.429797232455502
1,IFJ,L,stop_ss_vs_no_signal_slow,2.66514543526702
2,IFJ,L,stop_ss_vs_no_signal_slow,1.55661286248101
3,IFJ,L,stop_ss_vs_no_signal_slow,1.43391013421394
4,IFJ,L,stop_ss_vs_no_signal_slow,-0.90257054567337
5,IFJ,L,stop_ss_vs_no_signal_slow,-1.38916196094619
6,IFJ,L,stop_ss_vs_no_signal_slow,0.538458853408142
7,IFJ,L,stop_ss_vs_no_signal_slow,1.55803808901045
8,IFJ,L,stop_ss_vs_no_signal_slow,1.79255111129196
9,IFJ,L,stop_ss_vs_no_signal_slow,0.832763502443278
10,IFJ,L,stop_ss_vs_no_signal_slow,0.494065791920379
11,IFJ,L,stop_ss_vs_no_signal_slow,2.01065301564005
12,IFJ,L,stop_ss_vs_no_signal_slow,1.9604463742839
13,IFJ,L,stop_ss_vs_no_signal_slow,2.17690462094766
14,IFJ,L,stop_ss_vs_no_signal_slow,2.15571193893751
15,IFJ,L,stop_ss_vs_no_signal_slow,1.6880383292834
16,IFJ,L,stop_ss_vs_no_signal_slow,1.69706396123877
17,IFJ,L,stop_ss_vs_no_signal_slow,0.268255587874187
18,IFJ,L,stop_ss_vs_no_signal_slow,1.19111318058438
19,IFJ,L,stop_ss_vs_no_signal_slow,2.54210863731526
20,IFJ,L,stop_ss_vs_no_signal_slow,1.13040578806842
21,IFJ,L,stop_ss_vs_no_signal_slow,0.123123450411691
22,IFJ,L,stop_ss_vs_no_signal_slow,-0.0891769097910987
23,IFJ,L,stop_ss_vs_no_signal_slow,0.315545936977422
24,IFJ,L,stop_ss_vs_no_signal_slow,1.15817741884126
25,IFJ,L,stop_ss_vs_no_signal_slow,-0.157886613298345
26,IFJ,L,stop_ss_vs_no_signal_slow,0.611810683652207
27,IFJ,L,stop_ss_vs_no_signal_slow,0.198523016853465
28,IFJ,L,stop_ss_vs_no_signal_slow,1.43474796524754
29,IFJ,L,stop_ss_vs_no_signal_slow,4.41822996845952
30,IFJ,L,stop_ss_vs_no_signal_slow,0.283702552042626
1,M1,L,stop_ss_vs_no_signal_slow,-1.27014473080635
2,M1,L,stop_ss_vs_no_signal_slow,-1.83302880989181
3,M1,L,stop_ss_vs_no_signal_slow,-0.0627537270387014
4,M1,L,stop_ss_vs_no_signal_slow,-2.05405906173918
5,M1,L,stop_ss_vs_no_signal_slow,-6.48327835400899
6,M1,L,stop_ss_vs_no_signal_slow,-2.65930475791295
7,M1,L,stop_ss_vs_no_signal_slow,-1.4213790214724
8,M1,L,stop_ss_vs_no_signal_slow,-0.992814266019397
9,M1,L,stop_ss_vs_no_signal_slow,0.0360146305627293
10,M1,L,stop_ss_vs_no_signal_slow,-2.62497176395522
11,M1,L,stop_ss_vs_no_signal_slow,-1.90918534331852
12,M1,L,stop_ss_vs_no_signal_slow,-3.8182857632637
13,M1,L,stop_ss_vs_no_signal_slow,-2.01123969670799
14,M1,L,stop_ss_vs_no_signal_slow,-1.94530304935243
15,M1,L,stop_ss_vs_no_signal_slow,-1.86340819795926
16,M1,L,stop_ss_vs_no_signal_slow,-2.41993103093571
17,M1,L,stop_ss_vs_no_signal_slow,-0.268766313791275
18,M1,L,stop_ss_vs_no_signal_slow,-2.3647590941853
19,M1,L,stop_ss_vs_no_signal_slow,-0.339903755320443
20,M1,L,stop_ss_vs_no_signal_slow,-0.961009528074
21,M1,L,stop_ss_vs_no_signal_slow,-0.084150025414096
22,M1,L,stop_ss_vs_no_signal_slow,-6.75311390558879
23,M1,L,stop_ss_vs_no_signal_slow,-0.694448957840602
24,M1,L,stop_ss_vs_no_signal_slow,-0.477745618257258
25,M1,L,stop_ss_vs_no_signal_slow,-3.34559354517195
26,M1,L,stop_ss_vs_no_signal_slow,-2.33827474382189
27,M1,L,stop_ss_vs_no_signal_slow,-2.48342834909757
28,M1,L,stop_ss_vs_no_signal_slow,-2.58085656166077
29,M1,L,stop_ss_vs_no_signal_slow,-2.30196054610941
30,M1,L,stop_ss_vs_no_signal_slow,-0.854887697431776
1,PMd,L,stop_ss_vs_no_signal_slow,1.65596370284374
2,PMd,L,stop_ss_vs_no_signal_slow,1.01383259271582
3,PMd,L,stop_ss_vs_no_signal_slow,3.8723338842392
4,PMd,L,stop_ss_vs_no_signal_slow,0.250142239655058
5,PMd,L,stop_ss_vs_no_signal_slow,-4.11554211616516
6,PMd,L,stop_ss_vs_no_signal_slow,3.28870701313019
7,PMd,L,stop_ss_vs_no_signal_slow,0.672897370961996
8,PMd,L,stop_ss_vs_no_signal_slow,0.848066071048379
9,PMd,L,stop_ss_vs_no_signal_slow,0.569475031495094
10,PMd,L,stop_ss_vs_no_signal_slow,0.974472991549052
11,PMd,L,stop_ss_vs_no_signal_slow,0.552018331793638
12,PMd,L,stop_ss_vs_no_signal_slow,0.37059328189263
13,PMd,L,stop_ss_vs_no_signal_slow,3.74469879917476
14,PMd,L,stop_ss_vs_no_signal_slow,-0.125819613536199
15,PMd,L,stop_ss_vs_no_signal_slow,-0.208720239698887
16,PMd,L,stop_ss_vs_no_signal_slow,-0.272975891828537
17,PMd,L,stop_ss_vs_no_signal_slow,1.64127955986903
18,PMd,L,stop_ss_vs_no_signal_slow,1.79028413215509
19,PMd,L,stop_ss_vs_no_signal_slow,1.80334661213251
20,PMd,L,stop_ss_vs_no_signal_slow,0.757264465666734
21,PMd,L,stop_ss_vs_no_signal_slow,0.662276886403561
22,PMd,L,stop_ss_vs_no_signal_slow,-0.697902913093567
23,PMd,L,stop_ss_vs_no_signal_slow,1.91604630897443
24,PMd,L,stop_ss_vs_no_signal_slow,2.6093418776989
25,PMd,L,stop_ss_vs_no_signal_slow,-0.849123199392731
26,PMd,L,stop_ss_vs_no_signal_slow,0.58511536854964
27,PMd,L,stop_ss_vs_no_signal_slow,0.81602755934
28,PMd,L,stop_ss_vs_no_signal_slow,0.814484416578825
29,PMd,L,stop_ss_vs_no_signal_slow,2.53281652239653
30,PMd,L,stop_ss_vs_no_signal_slow,1.26651489963898
1,SMA,L,stop_ss_vs_no_signal_slow,1.18167057050311
2,SMA,L,stop_ss_vs_no_signal_slow,3.15645833611488
3,SMA,L,stop_ss_vs_no_signal_slow,2.25833269483165
4,SMA,L,stop_ss_vs_no_signal_slow,-0.522885411605239
5,SMA,L,stop_ss_vs_no_signal_slow,-2.02307354268574
6,SMA,L,stop_ss_vs_no_signal_slow,1.22566981762648
7,SMA,L,stop_ss_vs_no_signal_slow,2.24144380291303
8,SMA,L,stop_ss_vs_no_signal_slow,1.63241463762365
9,SMA,L,stop_ss_vs_no_signal_slow,-1.20211205879847
10,SMA,L,stop_ss_vs_no_signal_slow,1.19052563607693
11,SMA,L,stop_ss_vs_no_signal_slow,0.303507890721614
12,SMA,L,stop_ss_vs_no_signal_slow,0.888575744061243
13,SMA,L,stop_ss_vs_no_signal_slow,0.774157772461573
14,SMA,L,stop_ss_vs_no_signal_slow,-1.5807137362659
15,SMA,L,stop_ss_vs_no_signal_slow,-0.913410531847101
16,SMA,L,stop_ss_vs_no_signal_slow,0.023151043214296
17,SMA,L,stop_ss_vs_no_signal_slow,2.30260491967201
18,SMA,L,stop_ss_vs_no_signal_slow,1.81889172792435
19,SMA,L,stop_ss_vs_no_signal_slow,1.22018017371496
20,SMA,L,stop_ss_vs_no_signal_slow,2.02509090033444
21,SMA,L,stop_ss_vs_no_signal_slow,0.714176585276922
22,SMA,L,stop_ss_vs_no_signal_slow,-0.513279474029938
23,SMA,L,stop_ss_vs_no_signal_slow,1.07400671902456
24,SMA,L,stop_ss_vs_no_signal_slow,2.42247644397948
25,SMA,L,stop_ss_vs_no_signal_slow,-1.29299262436953
26,SMA,L,stop_ss_vs_no_signal_slow,1.05422606354668
27,SMA,L,stop_ss_vs_no_signal_slow,1.12519443164701
28,SMA,L,stop_ss_vs_no_signal_slow,0.450471887855153
29,SMA,L,stop_ss_vs_no_signal_slow,1.94997627320497
30,SMA,L,stop_ss_vs_no_signal_slow,0.553609262989915
1,Striatum,L,stop_ss_vs_no_signal_slow,0.582034134202533
2,Striatum,L,stop_ss_vs_no_signal_slow,-0.169998691313797
3,Striatum,L,stop_ss_vs_no_signal_slow,3.04369909233517
4,Striatum,L,stop_ss_vs_no_signal_slow,-0.994350204865138
5,Striatum,L,stop_ss_vs_no_signal_slow,-0.686605782144599
6,Striatum,L,stop_ss_vs_no_signal_slow,1.14429275857078
7,Striatum,L,stop_ss_vs_no_signal_slow,0.0670337499015861
8,Striatum,L,stop_ss_vs_no_signal_slow,-0.840452265408304
9,Striatum,L,stop_ss_vs_no_signal_slow,-0.924745286504428
10,Striatum,L,stop_ss_vs_no_signal_slow,0.526620886392064
11,Striatum,L,stop_ss_vs_no_signal_slow,-0.289667075706853
12,Striatum,L,stop_ss_vs_no_signal_slow,-0.179259270429611
13,Striatum,L,stop_ss_vs_no_signal_slow,1.54745319485664
14,Striatum,L,stop_ss_vs_no_signal_slow,2.09534234305223
15,Striatum,L,stop_ss_vs_no_signal_slow,0.905413597822189
16,Striatum,L,stop_ss_vs_no_signal_slow,1.23576238751411
17,Striatum,L,stop_ss_vs_no_signal_slow,1.42719955245654
18,Striatum,L,stop_ss_vs_no_signal_slow,1.81679252121184
19,Striatum,L,stop_ss_vs_no_signal_slow,0.970325373940998
20,Striatum,L,stop_ss_vs_no_signal_slow,0.722617636124293
21,Striatum,L,stop_ss_vs_no_signal_slow,-0.86446775496006
22,Striatum,L,stop_ss_vs_no_signal_slow,-1.22666111257341
23,Striatum,L,stop_ss_vs_no_signal_slow,1.32159040702714
24,Striatum,L,stop_ss_vs_no_signal_slow,0.248153649270535
25,Striatum,L,stop_ss_vs_no_signal_slow,-0.306468557566404
26,Striatum,L,stop_ss_vs_no_signal_slow,-0.200795114040375
27,Striatum,L,stop_ss_vs_no_signal_slow,-0.0772076584398746
28,Striatum,L,stop_ss_vs_no_signal_slow,-0.556347435340285
29,Striatum,L,stop_ss_vs_no_signal_slow,1.29765385389328
30,Striatum,L,stop_ss_vs_no_signal_slow,-1.78491661697626
1,preSMA,L,stop_ss_vs_no_signal_slow,1.98226187467575
2,preSMA,L,stop_ss_vs_no_signal_slow,0.288702250123024
3,preSMA,L,stop_ss_vs_no_signal_slow,4.68016839027405
4,preSMA,L,stop_ss_vs_no_signal_slow,0.887520442008972
5,preSMA,L,stop_ss_vs_no_signal_slow,-1.36963375553489
6,preSMA,L,stop_ss_vs_no_signal_slow,2.02660898327827
7,preSMA,L,stop_ss_vs_no_signal_slow,0.117238745093346
8,preSMA,L,stop_ss_vs_no_signal_slow,0.312720481157303
9,preSMA,L,stop_ss_vs_no_signal_slow,-0.336452455967665
10,preSMA,L,stop_ss_vs_no_signal_slow,1.1888994550705
11,preSMA,L,stop_ss_vs_no_signal_slow,0.656028891205788
12,preSMA,L,stop_ss_vs_no_signal_slow,1.63382640004158
13,preSMA,L,stop_ss_vs_no_signal_slow,2.32457443714142
14,preSMA,L,stop_ss_vs_no_signal_slow,1.0194229632616
15,preSMA,L,stop_ss_vs_no_signal_slow,0.935873118340969
16,preSMA,L,stop_ss_vs_no_signal_slow,-0.596255814731121
17,preSMA,L,stop_ss_vs_no_signal_slow,0.68473501265049
18,preSMA,L,stop_ss_vs_no_signal_slow,-0.199152603149414
19,preSMA,L,stop_ss_vs_no_signal_slow,2.87387186527252
20,preSMA,L,stop_ss_vs_no_signal_slow,0.621885468661785
21,preSMA,L,stop_ss_vs_no_signal_slow,-0.249550007283688
22,preSMA,L,stop_ss_vs_no_signal_slow,-0.461215151548386
23,preSMA,L,stop_ss_vs_no_signal_slow,-0.0467507368326187
24,preSMA,L,stop_ss_vs_no_signal_slow,1.08331164672971
25,preSMA,L,stop_ss_vs_no_signal_slow,0.967174124717712
26,preSMA,L,stop_ss_vs_no_signal_slow,-0.0440059977769852
27,preSMA,L,stop_ss_vs_no_signal_slow,0.552594133019447
28,preSMA,L,stop_ss_vs_no_signal_slow,-0.434770972430706
29,preSMA,L,stop_ss_vs_no_signal_slow,2.60625359177589
30,preSMA,L,stop_ss_vs_no_signal_slow,1.05414190530777
1,IFG,L,ignore_slow_vs_no_signal_slow,1.55480861205321
2,IFG,L,ignore_slow_vs_no_signal_slow,1.50495285368883
3,IFG,L,ignore_slow_vs_no_signal_slow,3.94436653760763
4,IFG,L,ignore_slow_vs_no_signal_slow,-0.50852267157573
5,IFG,L,ignore_slow_vs_no_signal_slow,-0.290348432671565
6,IFG,L,ignore_slow_vs_no_signal_slow,-2.51560797599646
7,IFG,L,ignore_slow_vs_no_signal_slow,-0.868959826059066
8,IFG,L,ignore_slow_vs_no_signal_slow,0.430804862425878
9,IFG,L,ignore_slow_vs_no_signal_slow,-0.911367959414537
10,IFG,L,ignore_slow_vs_no_signal_slow,-0.26571456858745
11,IFG,L,ignore_slow_vs_no_signal_slow,0.651463028330069
12,IFG,L,ignore_slow_vs_no_signal_slow,0.914290680335118
13,IFG,L,ignore_slow_vs_no_signal_slow,1.79424834709901
14,IFG,L,ignore_slow_vs_no_signal_slow,1.45653636409686
15,IFG,L,ignore_slow_vs_no_signal_slow,0.167185734097774
16,IFG,L,ignore_slow_vs_no_signal_slow,-0.429869751517589
17,IFG,L,ignore_slow_vs_no_signal_slow,-0.917474982973475
18,IFG,L,ignore_slow_vs_no_signal_slow,1.67297185126406
19,IFG,L,ignore_slow_vs_no_signal_slow,0.256363781885459
20,IFG,L,ignore_slow_vs_no_signal_slow,1.74743284628941
21,IFG,L,ignore_slow_vs_no_signal_slow,0.0750573326188784
22,IFG,L,ignore_slow_vs_no_signal_slow,0.189657299564435
23,IFG,L,ignore_slow_vs_no_signal_slow,0.54071001507915
24,IFG,L,ignore_slow_vs_no_signal_slow,-0.433610774863225
25,IFG,L,ignore_slow_vs_no_signal_slow,-0.422373465047433
26,IFG,L,ignore_slow_vs_no_signal_slow,0.924022973730014
27,IFG,L,ignore_slow_vs_no_signal_slow,2.54831495852425
28,IFG,L,ignore_slow_vs_no_signal_slow,0.0290090513343994
29,IFG,L,ignore_slow_vs_no_signal_slow,0.836832835124089
30,IFG,L,ignore_slow_vs_no_signal_slow,-0.145721350295039
1,IFJ,L,ignore_slow_vs_no_signal_slow,3.23895417374593
2,IFJ,L,ignore_slow_vs_no_signal_slow,1.71449859937032
3,IFJ,L,ignore_slow_vs_no_signal_slow,2.99080083326057
4,IFJ,L,ignore_slow_vs_no_signal_slow,0.476228087588593
5,IFJ,L,ignore_slow_vs_no_signal_slow,1.14593653684413
6,IFJ,L,ignore_slow_vs_no_signal_slow,-0.776230437888039
7,IFJ,L,ignore_slow_vs_no_signal_slow,1.58109854327308
8,IFJ,L,ignore_slow_vs_no_signal_slow,2.22976620992025
9,IFJ,L,ignore_slow_vs_no_signal_slow,0.618191054987687
10,IFJ,L,ignore_slow_vs_no_signal_slow,0.606441839977547
11,IFJ,L,ignore_slow_vs_no_signal_slow,1.41831102746504
12,IFJ,L,ignore_slow_vs_no_signal_slow,0.683101817413613
13,IFJ,L,ignore_slow_vs_no_signal_slow,2.49609042097021
14,IFJ,L,ignore_slow_vs_no_signal_slow,3.087474377067
15,IFJ,L,ignore_slow_vs_no_signal_slow,2.29162922170427
16,IFJ,L,ignore_slow_vs_no_signal_slow,2.69860077345813
17,IFJ,L,ignore_slow_vs_no_signal_slow,0.050641732359374
18,IFJ,L,ignore_slow_vs_no_signal_slow,1.40851270490223
19,IFJ,L,ignore_slow_vs_no_signal_slow,1.48448428152888
20,IFJ,L,ignore_slow_vs_no_signal_slow,1.72849825134984
21,IFJ,L,ignore_slow_vs_no_signal_slow,0.0655095455823121
22,IFJ,L,ignore_slow_vs_no_signal_slow,3.07161850399441
23,IFJ,L,ignore_slow_vs_no_signal_slow,0.538099559644858
24,IFJ,L,ignore_slow_vs_no_signal_slow,1.06134842280988
25,IFJ,L,ignore_slow_vs_no_signal_slow,0.610942177474499
26,IFJ,L,ignore_slow_vs_no_signal_slow,0.752303518906788
27,IFJ,L,ignore_slow_vs_no_signal_slow,2.05898160404629
28,IFJ,L,ignore_slow_vs_no_signal_slow,1.61244832144843
29,IFJ,L,ignore_slow_vs_no_signal_slow,3.83027223745982
30,IFJ,L,ignore_slow_vs_no_signal_slow,0.00381295734809505
1,M1,L,ignore_slow_vs_no_signal_slow,0.7791239089436
2,M1,L,ignore_slow_vs_no_signal_slow,1.58448505898317
3,M1,L,ignore_slow_vs_no_signal_slow,1.9290695587794
4,M1,L,ignore_slow_vs_no_signal_slow,-0.290053701235188
5,M1,L,ignore_slow_vs_no_signal_slow,-0.452035887373818
6,M1,L,ignore_slow_vs_no_signal_slow,-1.05094670255979
7,M1,L,ignore_slow_vs_no_signal_slow,0.479710161685944
8,M1,L,ignore_slow_vs_no_signal_slow,1.51381437977155
9,M1,L,ignore_slow_vs_no_signal_slow,-0.617566390583912
10,M1,L,ignore_slow_vs_no_signal_slow,0.0663083551658524
11,M1,L,ignore_slow_vs_no_signal_slow,0.957946287261115
12,M1,L,ignore_slow_vs_no_signal_slow,-0.717471909605794
13,M1,L,ignore_slow_vs_no_signal_slow,0.342169030672974
14,M1,L,ignore_slow_vs_no_signal_slow,0.799455548326174
15,M1,L,ignore_slow_vs_no_signal_slow,0.368703456388579
16,M1,L,ignore_slow_vs_no_signal_slow,0.763854492869642
17,M1,L,ignore_slow_vs_no_signal_slow,0.257934821976556
18,M1,L,ignore_slow_vs_no_signal_slow,1.79436968763669
19,M1,L,ignore_slow_vs_no_signal_slow,0.533636136394408
20,M1,L,ignore_slow_vs_no_signal_slow,1.86870628595352
21,M1,L,ignore_slow_vs_no_signal_slow,1.80661034584045
22,M1,L,ignore_slow_vs_no_signal_slow,1.4097315536605
23,M1,L,ignore_slow_vs_no_signal_slow,-0.557970718377166
24,M1,L,ignore_slow_vs_no_signal_slow,0.0164610582093398
25,M1,L,ignore_slow_vs_no_signal_slow,-3.09092465374205
26,M1,L,ignore_slow_vs_no_signal_slow,1.60919476879968
27,M1,L,ignore_slow_vs_no_signal_slow,1.07023746271928
28,M1,L,ignore_slow_vs_no_signal_slow,0.318148567651709
29,M1,L,ignore_slow_vs_no_signal_slow,0.496237143874168
30,M1,L,ignore_slow_vs_no_signal_slow,0.893437837560972
1,PMd,L,ignore_slow_vs_no_signal_slow,1.65546569457421
2,PMd,L,ignore_slow_vs_no_signal_slow,2.39350897073746
3,PMd,L,ignore_slow_vs_no_signal_slow,4.60361940662066
4,PMd,L,ignore_slow_vs_no_signal_slow,1.80592707296213
5,PMd,L,ignore_slow_vs_no_signal_slow,0.752647347450256
6,PMd,L,ignore_slow_vs_no_signal_slow,-1.28505233645439
7,PMd,L,ignore_slow_vs_no_signal_slow,1.06695017791711
8,PMd,L,ignore_slow_vs_no_signal_slow,2.20214720567067
9,PMd,L,ignore_slow_vs_no_signal_slow,0.604612403213978
10,PMd,L,ignore_slow_vs_no_signal_slow,0.780470772431447
11,PMd,L,ignore_slow_vs_no_signal_slow,1.77821671962738
12,PMd,L,ignore_slow_vs_no_signal_slow,0.00963782347165621
13,PMd,L,ignore_slow_vs_no_signal_slow,2.72977832607601
14,PMd,L,ignore_slow_vs_no_signal_slow,0.027636369690299
15,PMd,L,ignore_slow_vs_no_signal_slow,0.372654085606337
16,PMd,L,ignore_slow_vs_no_signal_slow,0.462035456105419
17,PMd,L,ignore_slow_vs_no_signal_slow,0.452431111524885
18,PMd,L,ignore_slow_vs_no_signal_slow,3.96165454387665
19,PMd,L,ignore_slow_vs_no_signal_slow,1.64189449984294
20,PMd,L,ignore_slow_vs_no_signal_slow,2.5818762916785
21,PMd,L,ignore_slow_vs_no_signal_slow,0.888602190292799
22,PMd,L,ignore_slow_vs_no_signal_slow,1.80741475582123
23,PMd,L,ignore_slow_vs_no_signal_slow,-0.0987369152717292
24,PMd,L,ignore_slow_vs_no_signal_slow,0.358188731968403
25,PMd,L,ignore_slow_vs_no_signal_slow,-1.82024627178907
26,PMd,L,ignore_slow_vs_no_signal_slow,1.24728279159619
27,PMd,L,ignore_slow_vs_no_signal_slow,2.54916174595173
28,PMd,L,ignore_slow_vs_no_signal_slow,1.62914694731052
29,PMd,L,ignore_slow_vs_no_signal_slow,3.87411304620596
30,PMd,L,ignore_slow_vs_no_signal_slow,1.50397142767906
1,SMA,L,ignore_slow_vs_no_signal_slow,0.23715429008007
2,SMA,L,ignore_slow_vs_no_signal_slow,3.12223606109619
3,SMA,L,ignore_slow_vs_no_signal_slow,2.41622687484089
4,SMA,L,ignore_slow_vs_no_signal_slow,0.851881647109985
5,SMA,L,ignore_slow_vs_no_signal_slow,-0.818465990679605
6,SMA,L,ignore_slow_vs_no_signal_slow,-1.45434015989304
7,SMA,L,ignore_slow_vs_no_signal_slow,0.797837593903144
8,SMA,L,ignore_slow_vs_no_signal_slow,2.34742517847764
9,SMA,L,ignore_slow_vs_no_signal_slow,-0.465994437380383
10,SMA,L,ignore_slow_vs_no_signal_slow,0.641518767923117
11,SMA,L,ignore_slow_vs_no_signal_slow,1.29736439206383
12,SMA,L,ignore_slow_vs_no_signal_slow,1.115142592362
13,SMA,L,ignore_slow_vs_no_signal_slow,1.17888342506356
14,SMA,L,ignore_slow_vs_no_signal_slow,0.116169419884682
15,SMA,L,ignore_slow_vs_no_signal_slow,0.792379131442622
16,SMA,L,ignore_slow_vs_no_signal_slow,0.525281639475571
17,SMA,L,ignore_slow_vs_no_signal_slow,0.355211106128991
18,SMA,L,ignore_slow_vs_no_signal_slow,2.64066662490368
19,SMA,L,ignore_slow_vs_no_signal_slow,0.658235514447803
20,SMA,L,ignore_slow_vs_no_signal_slow,4.46898666836999
21,SMA,L,ignore_slow_vs_no_signal_slow,0.610794342699505
22,SMA,L,ignore_slow_vs_no_signal_slow,1.47788598140081
23,SMA,L,ignore_slow_vs_no_signal_slow,-0.96828976900954
24,SMA,L,ignore_slow_vs_no_signal_slow,1.25477705564764
25,SMA,L,ignore_slow_vs_no_signal_slow,-1.5168932242827
26,SMA,L,ignore_slow_vs_no_signal_slow,2.01743258748736
27,SMA,L,ignore_slow_vs_no_signal_slow,2.36949218874392
28,SMA,L,ignore_slow_vs_no_signal_slow,0.185131972165484
29,SMA,L,ignore_slow_vs_no_signal_slow,1.39546789812005
30,SMA,L,ignore_slow_vs_no_signal_slow,0.525763620986887
1,Striatum,L,ignore_slow_vs_no_signal_slow,0.147649743490749
2,Striatum,L,ignore_slow_vs_no_signal_slow,0.718214620318678
3,Striatum,L,ignore_slow_vs_no_signal_slow,3.9980759885576
4,Striatum,L,ignore_slow_vs_no_signal_slow,-1.4251005285316
5,Striatum,L,ignore_slow_vs_no_signal_slow,0.925700182716052
6,Striatum,L,ignore_slow_vs_no_signal_slow,0.0585883038325442
7,Striatum,L,ignore_slow_vs_no_signal_slow,-0.252423440416654
8,Striatum,L,ignore_slow_vs_no_signal_slow,-0.709187708795071
9,Striatum,L,ignore_slow_vs_no_signal_slow,-0.570041459053755
10,Striatum,L,ignore_slow_vs_no_signal_slow,0.296903538621134
11,Striatum,L,ignore_slow_vs_no_signal_slow,-0.630908843129873
12,Striatum,L,ignore_slow_vs_no_signal_slow,0.375923566520214
